image_path,patient_id,dice,iou
data/raw/busbra/Images/bus_0520-l.png,520,0.9794064677787221,0.9596440079797507
data/raw/busbra/Images/bus_0520-r.png,520,0.9544835104937359,0.912930135559386
data/raw/busbra/Images/bus_0537-l.png,537,0.954301922472288,0.9125979505779025
data/raw/busbra/Images/bus_0537-r.png,537,0.9509001636681301,0.9063962558575354
data/raw/busbra/Images/bus_0543-l.png,543,0.9201267828855765,0.8520692691560884
data/raw/busbra/Images/bus_0543-r.png,543,0.9342800528412437,0.8766656337193472
data/raw/busbra/Images/bus_0545-l.png,545,0.9488817891390133,0.9027355623159431
data/raw/busbra/Images/bus_0545-r.png,545,0.5855758880665384,0.41400304416976136
data/raw/busbra/Images/bus_0550-l.png,550,0.9596047660567703,0.9223463687165299
data/raw/busbra/Images/bus_0550-r.png,550,0.9732062871571528,0.9478109137064116
data/raw/busbra/Images/bus_0552-l.png,552,0.9602040816331606,0.9234543670283745
data/raw/busbra/Images/bus_0552-r.png,552,0.9314414533890539,0.8716803176998839
data/raw/busbra/Images/bus_0560-l.png,560,0.9743020891109789,0.9498918529208743
data/raw/busbra/Images/bus_0560-r.png,560,0.9574285099983076,0.918333677048498
data/raw/busbra/Images/bus_0572-l.png,572,0.9442484121422549,0.8943850267520875
data/raw/busbra/Images/bus_0572-r.png,572,0.9003540718310392,0.8187672493267003
data/raw/busbra/Images/bus_0573-l.png,573,0.9733535528599073,0.9480903144134186
data/raw/busbra/Images/bus_0573-r.png,573,0.9624739402367098,0.9276624246499741
data/raw/busbra/Images/bus_0575-l.png,575,0.9244010234955943,0.8594290657500248
data/raw/busbra/Images/bus_0575-r.png,575,0.889375000003457,0.800787844693259
data/raw/busbra/Images/bus_0579-l.png,579,0.9405765638413663,0.8878192908893651
data/raw/busbra/Images/bus_0579-r.png,579,0.9368554569021296,0.8812117439580743
data/raw/busbra/Images/bus_0580-l.png,580,0.9705117730077211,0.9427128427136694
data/raw/busbra/Images/bus_0580-r.png,580,0.9665871121721226,0.9353348729802815
data/raw/busbra/Images/bus_0582-l.png,582,0.9317662422483916,0.872249388760865
